rentree;Rentree universitaire;niv_geo;reg_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissemen;sexe;sexe_de_l_etudiant;Nombre total d’étudiants inscrits;A des effectifs en formations de DUT;Nombre d’étudiants inscrits en DUT;A des effectifs en formations d'ingénieurs;Nombre d’étudiants inscrits dans les formations d’Ingénieur;diffusable;Données diffusables;secret;Données soumises au secret statistique;niveau_geo;Identifiant de l’unité géographique;Identifiant de la région;Identifiant de l'académie;Identifiant du département;Identifiant de l'unité urbaine
2013;2013-14;Région;Bourgogne-Franche-Comté;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;238.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2013;2013-14;Région;Bourgogne-Franche-Comté;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;238.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2013;2013-14;Région;Bourgogne-Franche-Comté;EPEU;Etablissements d'enseignement universitaire privés;PR;Établissements privés;2;Feminin;92.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2013;2013-14;Région;Bourgogne-Franche-Comté;ESPE;ESPE;PU;Établissements publics;2;Feminin;734.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2013;2013-14;Région;Bourgogne-Franche-Comté;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;1058.0;non;;oui;1058.0;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2013;2013-14;Région;Bourgogne-Franche-Comté;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;31822.0;oui;3062;oui;3706.0;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2013;2013-14;Région;Bourgogne-Franche-Comté;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;4789.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2013;2013-14;Région;Bourgogne-Franche-Comté;UNIV;Universités;PU;Établissements publics;1;Masculin;21024.0;oui;3062;oui;781.0;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2013;2013-14;Région;Normandie;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;717.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R28;R28;;;
2013;2013-14;Région;Normandie;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;1;Masculin;14.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R28;R28;;;
2013;2013-14;Région;Normandie;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;4001.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R28;R28;;;
2013;2013-14;Région;Normandie;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;1692.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R28;R28;;;
2013;2013-14;Région;Normandie;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;683.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R28;R28;;;
2013;2013-14;Région;Normandie;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;422.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R28;R28;;;
2013;2013-14;Région;Normandie;ESPE;ESPE;PU;Établissements publics;2;Feminin;925.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R28;R28;;;
2013;2013-14;Région;Normandie;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;1603.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R28;R28;;;
2013;2013-14;Région;Normandie;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;34180.0;oui;4110;oui;2270.0;oui;Données diffusables;non;Autres données;REGION;R28;R28;;;
2013;2013-14;Région;Hauts-de-France;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;2674.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R32;R32;;;
2013;2013-14;Région;Hauts-de-France;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;1245.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R32;R32;;;
2013;2013-14;Région;Hauts-de-France;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;2;Feminin;84.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R32;R32;;;
2013;2013-14;Région;Hauts-de-France;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;1;Masculin;68.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R32;R32;;;
2013;2013-14;Région;Hauts-de-France;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;6207.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R32;R32;;;
2013;2013-14;Région;Hauts-de-France;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;1497.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R32;R32;;;
2013;2013-14;Région;Hauts-de-France;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;7038.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R32;R32;;;
2013;2013-14;Région;Hauts-de-France;EPEU;Etablissements d'enseignement universitaire privés;PR;Établissements privés;1;Masculin;2420.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R32;R32;;;
2013;2013-14;Région;Hauts-de-France;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;978.0;non;;oui;978.0;oui;Données diffusables;non;Autres données;REGION;R32;R32;;;
2013;2013-14;Région;Hauts-de-France;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;23175.0;non;;oui;2349.0;oui;Données diffusables;non;Autres données;REGION;R32;R32;;;
2013;2013-14;Région;Grand Est;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;1;Masculin;3895.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2013;2013-14;Région;Grand Est;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;2;Feminin;122.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2013;2013-14;Région;Grand Est;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;1324.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2013;2013-14;Région;Grand Est;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;657.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2013;2013-14;Région;Grand Est;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;762.0;non;;oui;762.0;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2013;2013-14;Région;Grand Est;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;11864.0;non;;oui;204.0;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2013;2013-14;Région;Grand Est;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;9052.0;non;;oui;874.0;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2013;2013-14;Région;Grand Est;UT;Universités de technologie (UT);PU;Établissements publics;1;Masculin;1960.0;non;;oui;1177.0;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2013;2013-14;Région;Pays de la Loire;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;1;Masculin;613.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2013;2013-14;Région;Pays de la Loire;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;2;Feminin;2655.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2013;2013-14;Région;Pays de la Loire;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;2;Feminin;62.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2013;2013-14;Région;Pays de la Loire;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;376.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2013;2013-14;Région;Pays de la Loire;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;832.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2013;2013-14;Région;Pays de la Loire;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;2468.0;non;;oui;2468.0;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2013;2013-14;Région;Pays de la Loire;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;1157.0;non;;oui;1157.0;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2013;2013-14;Région;Pays de la Loire;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;39247.0;oui;3533;oui;3731.0;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2013;2013-14;Région;Bretagne;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;1812.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R53;R53;;;
2014;2014-15;Région;Nouvelle-Calédonie, Polynésie française, Saint-Martin;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;1;Masculin;38.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R00;R00;;;
2009;2009-10;Région;Bourgogne-Franche-Comté;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;27.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2009;2009-10;Région;Bourgogne-Franche-Comté;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;27.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2009;2009-10;Région;Bourgogne-Franche-Comté;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;1;Masculin;1187.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2009;2009-10;Région;Bourgogne-Franche-Comté;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;1;Masculin;37.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2009;2009-10;Région;Bourgogne-Franche-Comté;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;1;Masculin;5.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2009;2009-10;Région;Bourgogne-Franche-Comté;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;1878.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2009;2009-10;Région;Bourgogne-Franche-Comté;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;4565.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2009;2009-10;Région;Normandie;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;68.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R28;R28;;;
2009;2009-10;Région;Normandie;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;16.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R28;R28;;;
2009;2009-10;Région;Normandie;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;1;Masculin;2755.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R28;R28;;;
2009;2009-10;Région;Normandie;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;1;Masculin;91.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R28;R28;;;
2009;2009-10;Région;Normandie;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;2;Feminin;54.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R28;R28;;;
2009;2009-10;Région;Normandie;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;282.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R28;R28;;;
2009;2009-10;Région;Normandie;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;685.0;non;;oui;685.0;oui;Données diffusables;non;Autres données;REGION;R28;R28;;;
2009;2009-10;Région;Normandie;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;1;Masculin;1709.0;non;;oui;1709.0;oui;Données diffusables;non;Autres données;REGION;R28;R28;;;
2009;2009-10;Région;Normandie;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;32571.0;oui;4008;oui;1942.0;oui;Données diffusables;non;Autres données;REGION;R28;R28;;;
2009;2009-10;Région;Hauts-de-France;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;792.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R32;R32;;;
2009;2009-10;Région;Hauts-de-France;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;1;Masculin;593.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R32;R32;;;
2009;2009-10;Région;Hauts-de-France;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;6803.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R32;R32;;;
2009;2009-10;Région;Hauts-de-France;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;916.0;non;;oui;916.0;oui;Données diffusables;non;Autres données;REGION;R32;R32;;;
2009;2009-10;Région;Hauts-de-France;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;2647.0;non;;oui;2647.0;oui;Données diffusables;non;Autres données;REGION;R32;R32;;;
2009;2009-10;Région;Hauts-de-France;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;2864.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R32;R32;;;
2009;2009-10;Région;Grand Est;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;2313.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2009;2009-10;Région;Grand Est;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;202.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2009;2009-10;Région;Grand Est;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;1;Masculin;1066.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2009;2009-10;Région;Grand Est;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;219.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2009;2009-10;Région;Grand Est;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;203.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2009;2009-10;Région;Grand Est;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;1;Masculin;3496.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2009;2009-10;Région;Grand Est;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;1;Masculin;49.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2009;2009-10;Région;Grand Est;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;1052.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2009;2009-10;Région;Grand Est;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;407.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2009;2009-10;Région;Grand Est;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;704.0;non;;oui;704.0;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2009;2009-10;Région;Grand Est;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;1;Masculin;552.0;non;;oui;552.0;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2009;2009-10;Région;Grand Est;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;11308.0;non;;oui;102.0;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2009;2009-10;Région;Grand Est;UT;Universités de technologie (UT);PU;Établissements publics;2;Feminin;548.0;non;;oui;330.0;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2009;2009-10;Région;Pays de la Loire;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;1730.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2009;2009-10;Région;Pays de la Loire;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;781.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2009;2009-10;Région;Pays de la Loire;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;556.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2009;2009-10;Région;Pays de la Loire;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;3374.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2009;2009-10;Région;Pays de la Loire;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;4940.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2009;2009-10;Région;Pays de la Loire;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;15060.0;non;;oui;2961.0;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
